PLL Rx Low Band:
Fch=884.00 (Fvco=3536.00, Nint=068, Nfrac=000)
Fch=854.60 (Fvco=3418.40, Nint=065, Nfrac=096)
Fch=854.70 (Fvco=3418.80, Nint=065, Nfrac=097)
Fch=854.80 (Fvco=3419.20, Nint=065, Nfrac=098)
Fch=854.90 (Fvco=3419.60, Nint=065, Nfrac=099)
Fch=855.00 (Fvco=3420.00, Nint=065, Nfrac=100)
Fch=855.10 (Fvco=3420.40, Nint=065, Nfrac=101)
Fch=855.20 (Fvco=3420.80, Nint=065, Nfrac=102)
Fch=855.30 (Fvco=3421.20, Nint=065, Nfrac=103)
Fch=855.40 (Fvco=3421.60, Nint=065, Nfrac=104)
Fch=855.50 (Fvco=3422.00, Nint=065, Nfrac=105)
Fch=855.60 (Fvco=3422.40, Nint=065, Nfrac=106)
Fch=855.70 (Fvco=3422.80, Nint=065, Nfrac=107)
Fch=855.80 (Fvco=3423.20, Nint=065, Nfrac=108)
Fch=855.90 (Fvco=3423.60, Nint=065, Nfrac=109)
Fch=856.00 (Fvco=3424.00, Nint=065, Nfrac=110)
Fch=856.10 (Fvco=3424.40, Nint=065, Nfrac=111)
Fch=856.20 (Fvco=3424.80, Nint=065, Nfrac=112)
Fch=856.30 (Fvco=3425.20, Nint=065, Nfrac=113)
Fch=856.40 (Fvco=3425.60, Nint=065, Nfrac=114)
Fch=856.50 (Fvco=3426.00, Nint=065, Nfrac=115)
Fch=856.60 (Fvco=3426.40, Nint=065, Nfrac=116)
Fch=856.70 (Fvco=3426.80, Nint=065, Nfrac=117)
Fch=856.80 (Fvco=3427.20, Nint=065, Nfrac=118)
Fch=856.90 (Fvco=3427.60, Nint=065, Nfrac=119)
Fch=857.00 (Fvco=3428.00, Nint=065, Nfrac=120)
Fch=857.10 (Fvco=3428.40, Nint=065, Nfrac=121)
Fch=857.20 (Fvco=3428.80, Nint=065, Nfrac=122)
Fch=857.30 (Fvco=3429.20, Nint=065, Nfrac=123)
Fch=857.40 (Fvco=3429.60, Nint=065, Nfrac=124)
Fch=857.50 (Fvco=3430.00, Nint=065, Nfrac=125)
Fch=857.60 (Fvco=3430.40, Nint=065, Nfrac=126)
Fch=857.70 (Fvco=3430.80, Nint=065, Nfrac=127)
Fch=857.80 (Fvco=3431.20, Nint=065, Nfrac=128)
Fch=857.90 (Fvco=3431.60, Nint=065, Nfrac=129)
Fch=858.00 (Fvco=3432.00, Nint=065, Nfrac=130)
Fch=858.00 (Fvco=3432.00, Nint=066, Nfrac=000)
Fch=858.10 (Fvco=3432.40, Nint=066, Nfrac=001)
Fch=858.20 (Fvco=3432.80, Nint=066, Nfrac=002)
Fch=858.30 (Fvco=3433.20, Nint=066, Nfrac=003)
Fch=858.40 (Fvco=3433.60, Nint=066, Nfrac=004)
Fch=858.50 (Fvco=3434.00, Nint=066, Nfrac=005)
Fch=858.60 (Fvco=3434.40, Nint=066, Nfrac=006)
Fch=858.70 (Fvco=3434.80, Nint=066, Nfrac=007)
Fch=858.80 (Fvco=3435.20, Nint=066, Nfrac=008)
Fch=858.90 (Fvco=3435.60, Nint=066, Nfrac=009)
Fch=859.00 (Fvco=3436.00, Nint=066, Nfrac=010)
Fch=859.10 (Fvco=3436.40, Nint=066, Nfrac=011)
Fch=859.20 (Fvco=3436.80, Nint=066, Nfrac=012)
Fch=859.30 (Fvco=3437.20, Nint=066, Nfrac=013)
Fch=859.40 (Fvco=3437.60, Nint=066, Nfrac=014)
Fch=859.50 (Fvco=3438.00, Nint=066, Nfrac=015)
Fch=859.60 (Fvco=3438.40, Nint=066, Nfrac=016)
Fch=859.70 (Fvco=3438.80, Nint=066, Nfrac=017)
Fch=859.80 (Fvco=3439.20, Nint=066, Nfrac=018)
Fch=859.90 (Fvco=3439.60, Nint=066, Nfrac=019)
Fch=860.00 (Fvco=3440.00, Nint=066, Nfrac=020)
Fch=860.10 (Fvco=3440.40, Nint=066, Nfrac=021)
Fch=860.20 (Fvco=3440.80, Nint=066, Nfrac=022)
Fch=860.30 (Fvco=3441.20, Nint=066, Nfrac=023)
Fch=860.40 (Fvco=3441.60, Nint=066, Nfrac=024)
Fch=860.50 (Fvco=3442.00, Nint=066, Nfrac=025)
Fch=860.60 (Fvco=3442.40, Nint=066, Nfrac=026)
Fch=860.70 (Fvco=3442.80, Nint=066, Nfrac=027)
Fch=860.80 (Fvco=3443.20, Nint=066, Nfrac=028)
Fch=860.90 (Fvco=3443.60, Nint=066, Nfrac=029)
Fch=861.00 (Fvco=3444.00, Nint=066, Nfrac=030)
Fch=861.10 (Fvco=3444.40, Nint=066, Nfrac=031)
Fch=861.20 (Fvco=3444.80, Nint=066, Nfrac=032)
Fch=861.30 (Fvco=3445.20, Nint=066, Nfrac=033)
Fch=861.40 (Fvco=3445.60, Nint=066, Nfrac=034)
Fch=861.50 (Fvco=3446.00, Nint=066, Nfrac=035)
Fch=861.60 (Fvco=3446.40, Nint=066, Nfrac=036)
Fch=861.70 (Fvco=3446.80, Nint=066, Nfrac=037)
Fch=861.80 (Fvco=3447.20, Nint=066, Nfrac=038)
Fch=861.90 (Fvco=3447.60, Nint=066, Nfrac=039)
Fch=862.00 (Fvco=3448.00, Nint=066, Nfrac=040)
Fch=862.10 (Fvco=3448.40, Nint=066, Nfrac=041)
Fch=862.20 (Fvco=3448.80, Nint=066, Nfrac=042)
Fch=862.30 (Fvco=3449.20, Nint=066, Nfrac=043)
Fch=862.40 (Fvco=3449.60, Nint=066, Nfrac=044)
Fch=862.50 (Fvco=3450.00, Nint=066, Nfrac=045)
Fch=862.60 (Fvco=3450.40, Nint=066, Nfrac=046)
Fch=862.70 (Fvco=3450.80, Nint=066, Nfrac=047)
Fch=862.80 (Fvco=3451.20, Nint=066, Nfrac=048)
Fch=862.90 (Fvco=3451.60, Nint=066, Nfrac=049)
Fch=863.00 (Fvco=3452.00, Nint=066, Nfrac=050)
Fch=863.10 (Fvco=3452.40, Nint=066, Nfrac=051)
Fch=863.20 (Fvco=3452.80, Nint=066, Nfrac=052)
Fch=863.30 (Fvco=3453.20, Nint=066, Nfrac=053)
Fch=863.40 (Fvco=3453.60, Nint=066, Nfrac=054)
Fch=863.50 (Fvco=3454.00, Nint=066, Nfrac=055)
Fch=863.60 (Fvco=3454.40, Nint=066, Nfrac=056)
Fch=863.70 (Fvco=3454.80, Nint=066, Nfrac=057)
Fch=863.80 (Fvco=3455.20, Nint=066, Nfrac=058)
Fch=863.90 (Fvco=3455.60, Nint=066, Nfrac=059)
Fch=864.00 (Fvco=3456.00, Nint=066, Nfrac=060)
Fch=864.10 (Fvco=3456.40, Nint=066, Nfrac=061)
Fch=864.20 (Fvco=3456.80, Nint=066, Nfrac=062)
Fch=864.30 (Fvco=3457.20, Nint=066, Nfrac=063)
Fch=864.40 (Fvco=3457.60, Nint=066, Nfrac=064)
Fch=864.50 (Fvco=3458.00, Nint=066, Nfrac=065)
Fch=864.60 (Fvco=3458.40, Nint=066, Nfrac=066)
Fch=864.70 (Fvco=3458.80, Nint=066, Nfrac=067)
Fch=864.80 (Fvco=3459.20, Nint=066, Nfrac=068)
Fch=864.90 (Fvco=3459.60, Nint=066, Nfrac=069)
Fch=865.00 (Fvco=3460.00, Nint=066, Nfrac=070)
Fch=865.10 (Fvco=3460.40, Nint=066, Nfrac=071)
Fch=865.20 (Fvco=3460.80, Nint=066, Nfrac=072)
Fch=865.30 (Fvco=3461.20, Nint=066, Nfrac=073)
Fch=865.40 (Fvco=3461.60, Nint=066, Nfrac=074)
Fch=865.50 (Fvco=3462.00, Nint=066, Nfrac=075)
Fch=865.60 (Fvco=3462.40, Nint=066, Nfrac=076)
Fch=865.70 (Fvco=3462.80, Nint=066, Nfrac=077)
Fch=865.80 (Fvco=3463.20, Nint=066, Nfrac=078)
Fch=865.90 (Fvco=3463.60, Nint=066, Nfrac=079)
Fch=866.00 (Fvco=3464.00, Nint=066, Nfrac=080)
Fch=866.10 (Fvco=3464.40, Nint=066, Nfrac=081)
Fch=866.20 (Fvco=3464.80, Nint=066, Nfrac=082)
Fch=866.30 (Fvco=3465.20, Nint=066, Nfrac=083)
Fch=866.40 (Fvco=3465.60, Nint=066, Nfrac=084)
Fch=866.50 (Fvco=3466.00, Nint=066, Nfrac=085)
Fch=866.60 (Fvco=3466.40, Nint=066, Nfrac=086)
Fch=866.70 (Fvco=3466.80, Nint=066, Nfrac=087)
Fch=866.80 (Fvco=3467.20, Nint=066, Nfrac=088)
Fch=866.90 (Fvco=3467.60, Nint=066, Nfrac=089)
Fch=867.00 (Fvco=3468.00, Nint=066, Nfrac=090)
Fch=867.10 (Fvco=3468.40, Nint=066, Nfrac=091)
Fch=867.20 (Fvco=3468.80, Nint=066, Nfrac=092)
Fch=867.30 (Fvco=3469.20, Nint=066, Nfrac=093)
Fch=867.40 (Fvco=3469.60, Nint=066, Nfrac=094)
Fch=867.50 (Fvco=3470.00, Nint=066, Nfrac=095)
Fch=867.60 (Fvco=3470.40, Nint=066, Nfrac=096)
Fch=867.70 (Fvco=3470.80, Nint=066, Nfrac=097)
Fch=867.80 (Fvco=3471.20, Nint=066, Nfrac=098)
Fch=867.90 (Fvco=3471.60, Nint=066, Nfrac=099)
Fch=868.00 (Fvco=3472.00, Nint=066, Nfrac=100)
Fch=868.10 (Fvco=3472.40, Nint=066, Nfrac=101)
Fch=868.20 (Fvco=3472.80, Nint=066, Nfrac=102)
Fch=868.30 (Fvco=3473.20, Nint=066, Nfrac=103)
Fch=868.40 (Fvco=3473.60, Nint=066, Nfrac=104)
Fch=868.50 (Fvco=3474.00, Nint=066, Nfrac=105)
Fch=868.60 (Fvco=3474.40, Nint=066, Nfrac=106)
Fch=868.70 (Fvco=3474.80, Nint=066, Nfrac=107)
Fch=868.80 (Fvco=3475.20, Nint=066, Nfrac=108)
Fch=868.90 (Fvco=3475.60, Nint=066, Nfrac=109)
Fch=869.00 (Fvco=3476.00, Nint=066, Nfrac=110)
Fch=869.10 (Fvco=3476.40, Nint=066, Nfrac=111)
Fch=869.20 (Fvco=3476.80, Nint=066, Nfrac=112)
Fch=869.30 (Fvco=3477.20, Nint=066, Nfrac=113)
Fch=869.40 (Fvco=3477.60, Nint=066, Nfrac=114)
Fch=869.50 (Fvco=3478.00, Nint=066, Nfrac=115)
Fch=869.60 (Fvco=3478.40, Nint=066, Nfrac=116)
Fch=869.70 (Fvco=3478.80, Nint=066, Nfrac=117)
Fch=869.80 (Fvco=3479.20, Nint=066, Nfrac=118)
Fch=869.90 (Fvco=3479.60, Nint=066, Nfrac=119)
Fch=870.00 (Fvco=3480.00, Nint=066, Nfrac=120)
Fch=870.10 (Fvco=3480.40, Nint=066, Nfrac=121)
Fch=870.20 (Fvco=3480.80, Nint=066, Nfrac=122)
Fch=870.30 (Fvco=3481.20, Nint=066, Nfrac=123)
Fch=870.40 (Fvco=3481.60, Nint=066, Nfrac=124)
Fch=870.50 (Fvco=3482.00, Nint=066, Nfrac=125)
Fch=870.60 (Fvco=3482.40, Nint=066, Nfrac=126)
Fch=870.70 (Fvco=3482.80, Nint=066, Nfrac=127)
Fch=870.80 (Fvco=3483.20, Nint=066, Nfrac=128)
Fch=870.90 (Fvco=3483.60, Nint=066, Nfrac=129)
Fch=871.00 (Fvco=3484.00, Nint=066, Nfrac=130)
Fch=871.00 (Fvco=3484.00, Nint=067, Nfrac=000)
Fch=871.10 (Fvco=3484.40, Nint=067, Nfrac=001)
Fch=871.20 (Fvco=3484.80, Nint=067, Nfrac=002)
Fch=871.30 (Fvco=3485.20, Nint=067, Nfrac=003)
Fch=871.40 (Fvco=3485.60, Nint=067, Nfrac=004)
Fch=871.50 (Fvco=3486.00, Nint=067, Nfrac=005)
Fch=871.60 (Fvco=3486.40, Nint=067, Nfrac=006)
Fch=871.70 (Fvco=3486.80, Nint=067, Nfrac=007)
Fch=871.80 (Fvco=3487.20, Nint=067, Nfrac=008)
Fch=871.90 (Fvco=3487.60, Nint=067, Nfrac=009)
Fch=872.00 (Fvco=3488.00, Nint=067, Nfrac=010)
Fch=872.10 (Fvco=3488.40, Nint=067, Nfrac=011)
Fch=872.20 (Fvco=3488.80, Nint=067, Nfrac=012)
Fch=872.30 (Fvco=3489.20, Nint=067, Nfrac=013)
Fch=872.40 (Fvco=3489.60, Nint=067, Nfrac=014)
Fch=872.50 (Fvco=3490.00, Nint=067, Nfrac=015)
Fch=872.60 (Fvco=3490.40, Nint=067, Nfrac=016)
Fch=872.70 (Fvco=3490.80, Nint=067, Nfrac=017)
Fch=872.80 (Fvco=3491.20, Nint=067, Nfrac=018)
Fch=872.90 (Fvco=3491.60, Nint=067, Nfrac=019)
Fch=873.00 (Fvco=3492.00, Nint=067, Nfrac=020)
Fch=873.10 (Fvco=3492.40, Nint=067, Nfrac=021)
Fch=873.20 (Fvco=3492.80, Nint=067, Nfrac=022)
Fch=873.30 (Fvco=3493.20, Nint=067, Nfrac=023)
Fch=873.40 (Fvco=3493.60, Nint=067, Nfrac=024)
Fch=873.50 (Fvco=3494.00, Nint=067, Nfrac=025)
Fch=873.60 (Fvco=3494.40, Nint=067, Nfrac=026)
Fch=873.70 (Fvco=3494.80, Nint=067, Nfrac=027)
Fch=873.80 (Fvco=3495.20, Nint=067, Nfrac=028)
Fch=873.90 (Fvco=3495.60, Nint=067, Nfrac=029)
Fch=874.00 (Fvco=3496.00, Nint=067, Nfrac=030)
Fch=874.10 (Fvco=3496.40, Nint=067, Nfrac=031)
Fch=874.20 (Fvco=3496.80, Nint=067, Nfrac=032)
Fch=874.30 (Fvco=3497.20, Nint=067, Nfrac=033)
Fch=874.40 (Fvco=3497.60, Nint=067, Nfrac=034)
Fch=874.50 (Fvco=3498.00, Nint=067, Nfrac=035)
Fch=874.60 (Fvco=3498.40, Nint=067, Nfrac=036)
Fch=874.70 (Fvco=3498.80, Nint=067, Nfrac=037)
Fch=874.80 (Fvco=3499.20, Nint=067, Nfrac=038)
Fch=874.90 (Fvco=3499.60, Nint=067, Nfrac=039)
Fch=875.00 (Fvco=3500.00, Nint=067, Nfrac=040)
Fch=875.10 (Fvco=3500.40, Nint=067, Nfrac=041)
Fch=875.20 (Fvco=3500.80, Nint=067, Nfrac=042)
Fch=875.30 (Fvco=3501.20, Nint=067, Nfrac=043)
Fch=875.40 (Fvco=3501.60, Nint=067, Nfrac=044)
Fch=875.50 (Fvco=3502.00, Nint=067, Nfrac=045)
Fch=875.60 (Fvco=3502.40, Nint=067, Nfrac=046)
Fch=875.70 (Fvco=3502.80, Nint=067, Nfrac=047)
Fch=875.80 (Fvco=3503.20, Nint=067, Nfrac=048)
Fch=875.90 (Fvco=3503.60, Nint=067, Nfrac=049)
Fch=876.00 (Fvco=3504.00, Nint=067, Nfrac=050)
Fch=876.10 (Fvco=3504.40, Nint=067, Nfrac=051)
Fch=876.20 (Fvco=3504.80, Nint=067, Nfrac=052)
Fch=876.30 (Fvco=3505.20, Nint=067, Nfrac=053)
Fch=876.40 (Fvco=3505.60, Nint=067, Nfrac=054)
Fch=876.50 (Fvco=3506.00, Nint=067, Nfrac=055)
Fch=876.60 (Fvco=3506.40, Nint=067, Nfrac=056)
Fch=876.70 (Fvco=3506.80, Nint=067, Nfrac=057)
Fch=876.80 (Fvco=3507.20, Nint=067, Nfrac=058)
Fch=876.90 (Fvco=3507.60, Nint=067, Nfrac=059)
Fch=877.00 (Fvco=3508.00, Nint=067, Nfrac=060)
Fch=877.10 (Fvco=3508.40, Nint=067, Nfrac=061)
Fch=877.20 (Fvco=3508.80, Nint=067, Nfrac=062)
Fch=877.30 (Fvco=3509.20, Nint=067, Nfrac=063)
Fch=877.40 (Fvco=3509.60, Nint=067, Nfrac=064)
Fch=877.50 (Fvco=3510.00, Nint=067, Nfrac=065)
Fch=877.60 (Fvco=3510.40, Nint=067, Nfrac=066)
Fch=877.70 (Fvco=3510.80, Nint=067, Nfrac=067)
Fch=877.80 (Fvco=3511.20, Nint=067, Nfrac=068)
Fch=877.90 (Fvco=3511.60, Nint=067, Nfrac=069)
Fch=878.00 (Fvco=3512.00, Nint=067, Nfrac=070)
Fch=878.10 (Fvco=3512.40, Nint=067, Nfrac=071)
Fch=878.20 (Fvco=3512.80, Nint=067, Nfrac=072)
Fch=878.30 (Fvco=3513.20, Nint=067, Nfrac=073)
Fch=878.40 (Fvco=3513.60, Nint=067, Nfrac=074)
Fch=878.50 (Fvco=3514.00, Nint=067, Nfrac=075)
Fch=878.60 (Fvco=3514.40, Nint=067, Nfrac=076)
Fch=878.70 (Fvco=3514.80, Nint=067, Nfrac=077)
Fch=878.80 (Fvco=3515.20, Nint=067, Nfrac=078)
Fch=878.90 (Fvco=3515.60, Nint=067, Nfrac=079)
Fch=879.00 (Fvco=3516.00, Nint=067, Nfrac=080)
Fch=879.10 (Fvco=3516.40, Nint=067, Nfrac=081)
Fch=879.20 (Fvco=3516.80, Nint=067, Nfrac=082)
Fch=879.30 (Fvco=3517.20, Nint=067, Nfrac=083)
Fch=879.40 (Fvco=3517.60, Nint=067, Nfrac=084)
Fch=879.50 (Fvco=3518.00, Nint=067, Nfrac=085)
Fch=879.60 (Fvco=3518.40, Nint=067, Nfrac=086)
Fch=879.70 (Fvco=3518.80, Nint=067, Nfrac=087)
Fch=879.80 (Fvco=3519.20, Nint=067, Nfrac=088)
Fch=879.90 (Fvco=3519.60, Nint=067, Nfrac=089)
Fch=880.00 (Fvco=3520.00, Nint=067, Nfrac=090)
Fch=880.10 (Fvco=3520.40, Nint=067, Nfrac=091)
Fch=880.20 (Fvco=3520.80, Nint=067, Nfrac=092)
Fch=880.30 (Fvco=3521.20, Nint=067, Nfrac=093)
Fch=880.40 (Fvco=3521.60, Nint=067, Nfrac=094)
Fch=880.50 (Fvco=3522.00, Nint=067, Nfrac=095)
Fch=880.60 (Fvco=3522.40, Nint=067, Nfrac=096)
Fch=880.70 (Fvco=3522.80, Nint=067, Nfrac=097)
Fch=880.80 (Fvco=3523.20, Nint=067, Nfrac=098)
Fch=880.90 (Fvco=3523.60, Nint=067, Nfrac=099)
Fch=881.00 (Fvco=3524.00, Nint=067, Nfrac=100)
Fch=881.10 (Fvco=3524.40, Nint=067, Nfrac=101)
Fch=881.20 (Fvco=3524.80, Nint=067, Nfrac=102)
Fch=881.30 (Fvco=3525.20, Nint=067, Nfrac=103)
Fch=881.40 (Fvco=3525.60, Nint=067, Nfrac=104)
Fch=881.50 (Fvco=3526.00, Nint=067, Nfrac=105)
Fch=881.60 (Fvco=3526.40, Nint=067, Nfrac=106)
Fch=881.70 (Fvco=3526.80, Nint=067, Nfrac=107)
Fch=881.80 (Fvco=3527.20, Nint=067, Nfrac=108)
Fch=881.90 (Fvco=3527.60, Nint=067, Nfrac=109)
Fch=882.00 (Fvco=3528.00, Nint=067, Nfrac=110)
Fch=882.10 (Fvco=3528.40, Nint=067, Nfrac=111)
Fch=882.20 (Fvco=3528.80, Nint=067, Nfrac=112)
Fch=882.30 (Fvco=3529.20, Nint=067, Nfrac=113)
Fch=882.40 (Fvco=3529.60, Nint=067, Nfrac=114)
Fch=882.50 (Fvco=3530.00, Nint=067, Nfrac=115)
Fch=882.60 (Fvco=3530.40, Nint=067, Nfrac=116)
Fch=882.70 (Fvco=3530.80, Nint=067, Nfrac=117)
Fch=882.80 (Fvco=3531.20, Nint=067, Nfrac=118)
Fch=882.90 (Fvco=3531.60, Nint=067, Nfrac=119)
Fch=883.00 (Fvco=3532.00, Nint=067, Nfrac=120)
Fch=883.10 (Fvco=3532.40, Nint=067, Nfrac=121)
Fch=883.20 (Fvco=3532.80, Nint=067, Nfrac=122)
Fch=883.30 (Fvco=3533.20, Nint=067, Nfrac=123)
Fch=883.40 (Fvco=3533.60, Nint=067, Nfrac=124)
Fch=883.50 (Fvco=3534.00, Nint=067, Nfrac=125)
Fch=883.60 (Fvco=3534.40, Nint=067, Nfrac=126)
Fch=883.70 (Fvco=3534.80, Nint=067, Nfrac=127)
Fch=883.80 (Fvco=3535.20, Nint=067, Nfrac=128)
Fch=883.90 (Fvco=3535.60, Nint=067, Nfrac=129)
Fch=884.00 (Fvco=3536.00, Nint=067, Nfrac=130)
Fch=884.00 (Fvco=3536.00, Nint=068, Nfrac=000)
Fch=884.10 (Fvco=3536.40, Nint=068, Nfrac=001)
Fch=884.20 (Fvco=3536.80, Nint=068, Nfrac=002)
Fch=884.30 (Fvco=3537.20, Nint=068, Nfrac=003)
Fch=884.40 (Fvco=3537.60, Nint=068, Nfrac=004)
Fch=884.50 (Fvco=3538.00, Nint=068, Nfrac=005)
Fch=884.60 (Fvco=3538.40, Nint=068, Nfrac=006)
Fch=884.70 (Fvco=3538.80, Nint=068, Nfrac=007)
Fch=884.80 (Fvco=3539.20, Nint=068, Nfrac=008)
Fch=884.90 (Fvco=3539.60, Nint=068, Nfrac=009)
Fch=885.00 (Fvco=3540.00, Nint=068, Nfrac=010)
Fch=885.10 (Fvco=3540.40, Nint=068, Nfrac=011)
Fch=885.20 (Fvco=3540.80, Nint=068, Nfrac=012)
Fch=885.30 (Fvco=3541.20, Nint=068, Nfrac=013)
Fch=885.40 (Fvco=3541.60, Nint=068, Nfrac=014)
Fch=885.50 (Fvco=3542.00, Nint=068, Nfrac=015)
Fch=885.60 (Fvco=3542.40, Nint=068, Nfrac=016)
Fch=885.70 (Fvco=3542.80, Nint=068, Nfrac=017)
Fch=885.80 (Fvco=3543.20, Nint=068, Nfrac=018)
Fch=885.90 (Fvco=3543.60, Nint=068, Nfrac=019)
Fch=886.00 (Fvco=3544.00, Nint=068, Nfrac=020)
Fch=886.10 (Fvco=3544.40, Nint=068, Nfrac=021)
Fch=886.20 (Fvco=3544.80, Nint=068, Nfrac=022)
Fch=886.30 (Fvco=3545.20, Nint=068, Nfrac=023)
Fch=886.40 (Fvco=3545.60, Nint=068, Nfrac=024)
Fch=886.50 (Fvco=3546.00, Nint=068, Nfrac=025)
Fch=886.60 (Fvco=3546.40, Nint=068, Nfrac=026)
Fch=886.70 (Fvco=3546.80, Nint=068, Nfrac=027)
Fch=886.80 (Fvco=3547.20, Nint=068, Nfrac=028)
Fch=886.90 (Fvco=3547.60, Nint=068, Nfrac=029)
Fch=887.00 (Fvco=3548.00, Nint=068, Nfrac=030)
Fch=887.10 (Fvco=3548.40, Nint=068, Nfrac=031)
Fch=887.20 (Fvco=3548.80, Nint=068, Nfrac=032)
Fch=887.30 (Fvco=3549.20, Nint=068, Nfrac=033)
Fch=887.40 (Fvco=3549.60, Nint=068, Nfrac=034)
Fch=887.50 (Fvco=3550.00, Nint=068, Nfrac=035)
Fch=887.60 (Fvco=3550.40, Nint=068, Nfrac=036)
Fch=887.70 (Fvco=3550.80, Nint=068, Nfrac=037)
Fch=887.80 (Fvco=3551.20, Nint=068, Nfrac=038)
Fch=887.90 (Fvco=3551.60, Nint=068, Nfrac=039)
Fch=888.00 (Fvco=3552.00, Nint=068, Nfrac=040)
Fch=888.10 (Fvco=3552.40, Nint=068, Nfrac=041)
Fch=888.20 (Fvco=3552.80, Nint=068, Nfrac=042)
Fch=888.30 (Fvco=3553.20, Nint=068, Nfrac=043)
Fch=888.40 (Fvco=3553.60, Nint=068, Nfrac=044)
Fch=888.50 (Fvco=3554.00, Nint=068, Nfrac=045)
Fch=888.60 (Fvco=3554.40, Nint=068, Nfrac=046)
Fch=888.70 (Fvco=3554.80, Nint=068, Nfrac=047)
Fch=888.80 (Fvco=3555.20, Nint=068, Nfrac=048)
Fch=888.90 (Fvco=3555.60, Nint=068, Nfrac=049)
Fch=889.00 (Fvco=3556.00, Nint=068, Nfrac=050)
Fch=889.10 (Fvco=3556.40, Nint=068, Nfrac=051)
Fch=889.20 (Fvco=3556.80, Nint=068, Nfrac=052)
Fch=889.30 (Fvco=3557.20, Nint=068, Nfrac=053)
Fch=889.40 (Fvco=3557.60, Nint=068, Nfrac=054)
Fch=889.50 (Fvco=3558.00, Nint=068, Nfrac=055)
Fch=889.60 (Fvco=3558.40, Nint=068, Nfrac=056)
Fch=889.70 (Fvco=3558.80, Nint=068, Nfrac=057)
Fch=889.80 (Fvco=3559.20, Nint=068, Nfrac=058)
Fch=889.90 (Fvco=3559.60, Nint=068, Nfrac=059)
Fch=890.00 (Fvco=3560.00, Nint=068, Nfrac=060)
Fch=890.10 (Fvco=3560.40, Nint=068, Nfrac=061)
Fch=890.20 (Fvco=3560.80, Nint=068, Nfrac=062)
Fch=890.30 (Fvco=3561.20, Nint=068, Nfrac=063)
Fch=890.40 (Fvco=3561.60, Nint=068, Nfrac=064)
Fch=890.50 (Fvco=3562.00, Nint=068, Nfrac=065)
Fch=890.60 (Fvco=3562.40, Nint=068, Nfrac=066)
Fch=890.70 (Fvco=3562.80, Nint=068, Nfrac=067)
Fch=890.80 (Fvco=3563.20, Nint=068, Nfrac=068)
Fch=890.90 (Fvco=3563.60, Nint=068, Nfrac=069)
Fch=891.00 (Fvco=3564.00, Nint=068, Nfrac=070)
Fch=891.10 (Fvco=3564.40, Nint=068, Nfrac=071)
Fch=891.20 (Fvco=3564.80, Nint=068, Nfrac=072)
Fch=891.30 (Fvco=3565.20, Nint=068, Nfrac=073)
Fch=891.40 (Fvco=3565.60, Nint=068, Nfrac=074)
Fch=891.50 (Fvco=3566.00, Nint=068, Nfrac=075)
Fch=891.60 (Fvco=3566.40, Nint=068, Nfrac=076)
Fch=891.70 (Fvco=3566.80, Nint=068, Nfrac=077)
Fch=891.80 (Fvco=3567.20, Nint=068, Nfrac=078)
Fch=891.90 (Fvco=3567.60, Nint=068, Nfrac=079)
Fch=892.00 (Fvco=3568.00, Nint=068, Nfrac=080)
Fch=892.10 (Fvco=3568.40, Nint=068, Nfrac=081)
Fch=892.20 (Fvco=3568.80, Nint=068, Nfrac=082)
Fch=892.30 (Fvco=3569.20, Nint=068, Nfrac=083)
Fch=892.40 (Fvco=3569.60, Nint=068, Nfrac=084)
Fch=892.50 (Fvco=3570.00, Nint=068, Nfrac=085)
Fch=892.60 (Fvco=3570.40, Nint=068, Nfrac=086)
Fch=892.70 (Fvco=3570.80, Nint=068, Nfrac=087)
Fch=892.80 (Fvco=3571.20, Nint=068, Nfrac=088)
Fch=892.90 (Fvco=3571.60, Nint=068, Nfrac=089)
Fch=893.00 (Fvco=3572.00, Nint=068, Nfrac=090)
Fch=893.10 (Fvco=3572.40, Nint=068, Nfrac=091)
Fch=893.20 (Fvco=3572.80, Nint=068, Nfrac=092)
Fch=893.30 (Fvco=3573.20, Nint=068, Nfrac=093)
Fch=893.40 (Fvco=3573.60, Nint=068, Nfrac=094)
Fch=893.50 (Fvco=3574.00, Nint=068, Nfrac=095)
Fch=893.60 (Fvco=3574.40, Nint=068, Nfrac=096)
Fch=893.70 (Fvco=3574.80, Nint=068, Nfrac=097)
Fch=893.80 (Fvco=3575.20, Nint=068, Nfrac=098)
Fch=893.90 (Fvco=3575.60, Nint=068, Nfrac=099)
Fch=894.00 (Fvco=3576.00, Nint=068, Nfrac=100)
Fch=894.10 (Fvco=3576.40, Nint=068, Nfrac=101)
Fch=894.20 (Fvco=3576.80, Nint=068, Nfrac=102)
Fch=894.30 (Fvco=3577.20, Nint=068, Nfrac=103)
Fch=894.40 (Fvco=3577.60, Nint=068, Nfrac=104)
Fch=894.50 (Fvco=3578.00, Nint=068, Nfrac=105)
Fch=894.60 (Fvco=3578.40, Nint=068, Nfrac=106)
Fch=894.70 (Fvco=3578.80, Nint=068, Nfrac=107)
Fch=894.80 (Fvco=3579.20, Nint=068, Nfrac=108)
Fch=894.90 (Fvco=3579.60, Nint=068, Nfrac=109)
Fch=895.00 (Fvco=3580.00, Nint=068, Nfrac=110)
Fch=895.10 (Fvco=3580.40, Nint=068, Nfrac=111)
Fch=895.20 (Fvco=3580.80, Nint=068, Nfrac=112)
